PowerDemand,HeatDemand,PV,Wind
134.6254997,99.90010767,0,99.74035675
139.6758712,96.61940877,0,96.82889613
156.9893655,93.82767716,0,92.10697249
150.1495379,92.7748912,0,86.50870346
139.8001791,93.2981354,0,80.12967149
129.4652748,94.56386531,0,78.20173149
119.7866007,95.92011879,0,64.90516338
107.691149,96.88169309,0,49.00623974
95.41068078,98.64034861,0,37.51298584
87.66889787,101.3405554,0,32.96399615
84.176712,106.9028421,0,29.45929084
82.10684024,113.0486069,0,27.48166389
82.23403907,120.697789,0,22.49805127
85.13648494,128.7634045,0,15.38548302
94.3092546,136.774788,0,18.48813815
116.5574851,144.2427502,0,22.66074289
138.4183374,147.3088934,26.53208772,27.07836312
144.2058838,148.6543924,39.11717985,33.58959591
145.1367479,146.1054217,78.26891978,43.69865711
147.420545,141.3427096,117.4551998,41.69010884
146.7122788,134.8047579,142.6872642,44.18263827
143.3328373,127.8686743,103.5639643,47.24502181
144.1307209,120.8962973,78.40742013,60.32724104
141.3352376,115.0793872,64.43460447,49.50742471
137.8228156,111.8890559,26.62607796,36.90461919
143.5207447,110.0212363,0,42.88199993
158.1052461,108.8597522,0,44.14811328
150.41839,107.3722152,0,43.42270656
140.1673212,105.9391303,0,49.53593809
129.8092897,103.8356372,0,47.68464713
120.171088,101.4966154,0,54.56387575
108.2924525,99.6323874,0,53.9722922
96.62774224,98.67392477,0,71.57849294
87.98978581,99.63517069,0,77.49117867
83.7026073,102.0456027,0,84.40799893
81.99409583,105.9089858,0,89.13641674
82.37280142,110.297629,0,93.8823179
85.12203053,115.3200738,0,105.1471169
94.1791649,120.3969708,0,138.6364183
117.1327707,124.1696575,0,156.5474023
139.3578741,127.7792066,39.51828087,161.3788217
144.8939138,130.3202163,79.07179183,156.6668375
146.3971726,131.9012281,235.9085022,160.9289323
148.7879323,132.2466558,171.0039365,145.2780439
147.9206676,131.7950011,183.8052692,142.9931984
145.0326762,130.4017938,144.2808683,138.1853914
145.3333279,127.6680833,39.62419114,130.5909417
143.0928941,123.3727363,52.38393371,121.4135431
139.7336888,119.312917,12.74773254,131.1070541
144.4920812,114.8366631,0,157.4934115
158.2179905,110.1972716,0,167.6681636
151.5053617,105.6665636,0,170.8473733
142.35861,101.5163602,0,170.9792184
132.8620615,98.65206323,0,162.5868995
122.506921,96.63907874,0,137.7344001
110.6918848,95.64430885,0,130.5047436
96.69134165,95.77267258,0,112.3912467
88.31934639,97.05995584,0,110.780032
84.29523818,99.36168857,0,119.4841133
82.31787465,102.79032,0,128.4624537
82.37858318,106.2007909,0,146.632863
84.36461935,110.4624316,0,144.3008485
92.99101226,115.5393134,0,135.219839
115.9301636,121.0509311,0,147.0695303
136.6375538,125.8559906,12.83952277,151.5509186
141.6040897,129.7011948,65.65374758,153.7411119
142.1996115,132.2603487,105.6644697,156.2503459
143.9514862,133.0404977,119.9974063,156.850701
142.7604426,131.6106704,132.9141393,166.3626235
138.1899577,128.4785016,92.93885723,180.5385435
134.4086836,125.85346,65.80175796,172.3539314
129.6040371,122.5362549,52.95137516,163.4312281
125.6204012,119.6719458,12.88588289,154.1917249
131.3819297,117.151991,0,139.228612
149.5193255,115.5557401,0,137.9676557
145.8594685,114.8289617,0,110.4370346
133.2523306,113.5045305,0,87.15321494
120.049671,113.0312692,0,70.87145705
111.940746,112.8658997,0,64.74788155
102.7679763,113.175324,0,57.44218647
94.9481396,113.847093,0,43.64199984
88.05049434,115.2430449,0,46.18900753
82.43640083,117.6534463,0,49.06571731
80.14682202,120.9733781,0,50.60425572
79.45879202,125.1446224,0,56.95341627
78.26485761,128.4280903,0,56.40999872
81.00541407,131.548642,0,59.79331255
88.69805198,134.4518248,0,73.86574144
97.33311753,136.3223968,27.40119994,105.4421815
106.4220516,137.0157454,80.79810624,121.2359212
112.2182707,136.0969911,174.6609458,122.0593773
114.4847225,134.8121258,200.7347124,109.9376836
113.8602919,132.7301781,228.2769827,79.95275369
112.1893619,128.7285205,241.3898161,85.47986285
110.4317054,124.5818852,160.5177097,81.81145473
109.6482763,119.5257182,81.0187668,107.5725648
111.0648087,115.4658677,13.02680325,128.1540677
121.6916921,111.96774,0,130.7570611
138.5281909,108.9585795,0,134.3016906
132.7059539,107.253628,0,140.1472499
121.2956413,105.6031287,0,141.4049459
113.3196969,104.8037991,0,146.081178
106.5174507,103.4428882,0,117.8477301
99.94647517,102.6654553,0,96.7501137
91.91849491,102.250367,0,77.17238967
84.34727406,102.4507775,0,54.32518042
78.5452732,103.4482691,0,49.38281369
76.07645968,105.0292388,0,47.34264168
74.6165641,107.6788892,0,49.02476571
73.99791528,110.853657,0,38.30499952
76.04176909,114.4089293,0,25.12591054
81.17019437,117.9642009,0,21.46657377
88.56796228,121.1389667,27.70265071,18.8000557
98.20905488,124.3320344,94.81564202,13.7940505
106.0838184,126.1303677,284.5772264,13.63968644
109.6742942,126.3670643,202.945418,11.94326789
111.1746622,124.719837,203.0385183,12.49238378
110.5617951,122.3484254,339.0398654,16.96728823
109.509514,118.8538789,271.9411941,18.71219874
108.7810116,115.2105896,136.0330472,23.77521388
110.1773078,112.5636168,27.80446097,36.74222598
120.3474318,110.2609985,0,41.91781199
136.4641009,108.5560315,0,55.97158626
132.1971586,107.1771162,0,59.45126014
123.414658,106.6134421,0,62.0696095
113.8227104,105.596728,0,61.28101324
106.4972146,104.1271167,0,60.36943237
97.11051959,103.4583517,0,69.20484672
87.70647934,103.8040361,0,73.12066115
81.17019437,104.8739035,0,73.55565264
78.25907585,106.9582202,0,70.45277656
77.18366762,109.8433832,0,78.69854992
77.65199056,113.3624905,0,68.24647905
79.27088467,117.5153991,0,66.10708675
88.4985811,121.8314441,0,64.5004112
112.7733201,125.7127518,0,72.32807635
135.8309977,129.3222377,41.27797536,89.90445678
140.4188279,132.0805525,191.7361894,100.4318618
142.4222094,133.3354485,287.7372344,90.25537088
144.71757,133.028708,397.1133136,86.50051538
145.2003473,131.7075167,451.9437536,78.37691733
142.9049868,128.1405631,410.7793485,70.21861676
143.7982694,123.8852111,205.4846245,72.69950908
142.6910615,118.8290114,150.8570851,80.7409638
139.0948038,113.6822869,28.11385176,84.41318071
145.1512023,109.0972851,0,81.70113455
158.9146932,104.3491456,0,96.50131582
150.5253526,101.4486358,0,104.6904765
140.3812465,98.27652574,0,102.8102063
130.2487039,95.62953295,0,102.1059338
120.3647771,93.83385263,0,106.4007245
108.9342284,92.62165027,0,110.984826
96.52656136,91.88047662,0,105.7483486
88.32512816,92.08085416,0,97.06099782
85.30126523,93.29568111,0,93.52341311
83.79800641,95.96345914,0,94.93388737
83.61009906,99.37386549,0,86.38690451
86.38245523,103.200705,0,96.03394746
95.40200813,107.8427856,0,95.82992883
118.5059398,111.8327607,0,101.954301
141.7515247,115.5509139,41.73979654,98.42584056
147.4263267,118.2005278,165.5455226,99.41331405
148.5190803,119.7814594,304.3875769,94.33220266
151.0110208,119.8007545,388.1256907,79.48616203
150.0454661,118.1534939,430.1241979,82.31471562
147.3714,115.4559965,401.9352259,92.17745992
148.2271011,112.8308898,236.1910029,96.26502307
145.7553967,109.6223036,125.6285207,96.81612959
142.1562482,106.7579291,13.46647437,112.5811282
148.721442,104.6726456,0,118.6396583
161.9067564,103.4023816,0,136.1899436
153.6214876,103.1102742,0,124.1870489
143.2750197,102.5465665,0,119.7424673
132.1884859,102.6166602,0,126.1243267
121.6859104,103.3206981,0,113.8474286
109.9807278,104.1734774,0,107.4091827
96.93417577,105.0625488,0,100.0673028
88.58530757,106.8931713,0,91.16768487
84.48314553,109.1948226,0,101.4199585
82.51445465,111.1017946,0,88.07634088
82.59829024,113.860079,0,84.36048291
85.3388467,116.9261124,0,86.64320468
93.5894249,121.2421234,0,87.46171905
116.5517033,125.5581337,0,90.37946505
139.262475,129.7110064,28.64282311,101.079102
144.6250617,133.4474444,55.80429244,107.9059067
146.0213579,135.5717796,223.32197,106.641762
148.5682253,135.9171098,378.9197672,94.52654673
148.05943,134.3785161,321.7044211,81.45695879
145.2148017,130.485476,182.8381667,77.5421147
145.5385806,126.2300898,140.5945589,87.06196105
143.2721288,122.5867498,55.96175284,95.19682401
139.9649594,119.0702532,13.61871476,99.98266052
146.8712773,116.4415316,0,107.8153815
160.2358264,114.3017772,0,115.8294749
154.3008449,113.7922842,0,123.7489308
144.0353217,113.119875,0,116.624996
133.047078,112.5378464,0,104.699998
121.9865621,111.5029207,0,100.6442292
109.9778369,111.0514729,0,90.03809046
97.026684,111.288422,0,80.98911483
88.58530757,112.3582381,0,76.18799202
84.60745347,114.0077671,0,67.93066712
83.03770436,116.4581423,0,70.94108675
83.43086436,119.6511457,0,69.53601006
85.98062258,122.6084775,0,76.08985679
94.36996313,126.2723662,0,79.58156157
116.8725913,129.066781,0,82.44734097
140.1817756,131.2633215,42.69002897,86.41003617
145.4200544,133.0434275,225.7538762,94.60007616
146.535935,133.8635354,283.8518245,92.36960697
148.6665153,133.7741115,383.2285782,98.65322236
148.0507573,131.5833953,424.6529839,113.6843231
145.0731485,128.5598106,397.3454142,114.9895872
145.625307,124.9565117,284.3892259,113.5734083
144.2550288,120.8784174,156.0292983,124.3615166
140.9044962,116.8184824,13.77380516,135.8510598
147.8801953,112.9942176,0,143.0252583
162.5196234,109.65892,0,147.1296734
152.2772273,106.8670423,0,158.4275914
141.4884544,103.8035642,0,157.0689731
131.7259447,99.74362544,0,155.8750123
122.310341,95.55684184,0,165.3023621
110.1426172,92.17090444,0,172.253186
98.60221488,89.58204812,0,167.5754549
90.68986991,87.71737466,0,160.0129987
86.16563905,87.19320298,0,152.0463631
84.32703788,88.44803476,0,147.1870102
84.51494523,90.77154723,0,150.3507646
86.13962111,93.40280868,0,156.5887099
95.21120989,96.4145746,0,174.8753961
118.4192133,98.99160322,0,176.2113691
140.3523376,101.8402307,13.87878543,180.9685012
145.0818212,104.2724235,57.08436571,180.6605778
146.5214806,106.7227756,129.658631,195.2866663
147.9958306,108.5896482,114.2773917,198.0781415
146.0618303,109.1160175,83.43133296,199.4110529
141.4277459,108.3747818,75.74228333,202.6714292
137.5337274,106.4017269,55.67389211,200.6839814
132.850498,102.4322987,27.85021109,208.0253416
130.6707727,98.15497737,1.547971951,199.0843578
139.9562868,93.78727379,0,204.3439251
155.5323608,89.7998532,0,214.2097922
147.8946497,86.35585255,0,216.8139084
134.3421933,83.4010405,0,221.5651735
123.7760183,82.16687125,0,223.1746698
115.0946986,81.13190956,0,215.346455
107.0349187,80.78910991,0,202.6164892
98.67448694,81.02602305,0,192.7095384
90.53665315,82.20448731,0,186.7675743
85.39088258,84.18003264,0,185.092203
82.39014671,87.06510828,0,169.0672326
81.65297172,90.47544391,0,159.6636683
81.72524377,93.32405538,0,163.60936
84.34727406,99.16159067,0,163.4899293
90.86910462,104.6730728,0,168.0805016
100.3078355,109.4779964,4.679536944,160.1054239
109.6367128,114.0838538,32.77244365,157.9866748
115.7278019,118.2731337,59.33091144,123.6517763
118.2168516,122.4223549,76.54229537,111.5914615
117.1558977,123.7094948,82.83031142,100.2890401
114.3199422,124.3811345,75.05209157,88.08541694
111.8944919,125.1251647,54.75170975,52.70594269
111.0416816,125.2857155,26.60644791,44.16808064
113.0450631,124.7036365,1.565834997,36.66396604
125.2474774,123.4877545,0,39.09830985
141.3439103,121.3479458,0,47.95901385
135.0042053,119.4255047,0,47.76490419
123.440676,116.7967266,0,39.5774345
115.6873295,114.149645,0,38.99927754
108.942901,113.1146648,0,30.54437579
102.1464366,112.5544783,0,13.74133581
95.10135637,113.0087412,0,8.812529229
88.33090992,114.5132393,0,3.266682633
82.997232,117.249555,0,0.895101288
80.64405378,120.5693486,0,3.15511408
79.72186231,123.8709815,0,3.523124556
79.90109702,128.023784,0,0.733814345
82.06636789,132.0136703,0,1.011295688
86.86523258,135.3514509,0,2.869464572
93.85827696,138.3087255,6.31167511,3.290788284
102.0481466,140.6321972,48.93904492,2.713214096
108.7318666,141.1261977,88.44859576,2.623631236
112.4032872,140.7106663,352.3845995,3.39609077
113.1173351,139.1719999,233.9822972,4.525154911
111.7094754,136.909149,161.3358118,2.959380626
110.1773078,133.5231631,147.1711757,4.936025136
108.893756,129.662382,44.33098315,7.749941657
112.2529613,125.7110758,0,11.9850731
126.9155165,121.6693874,0,13.64442013
143.7317791,118.1166661,0,12.22897739
139.5226544,114.4552598,0,14.25495808
130.4452839,111.2830421,0,9.470494459
120.295396,108.7446258,0,5.797568347
111.3249881,107.2748902,0,6.477778145
101.7330405,106.7146848,0,7.341370663
91.96185814,107.0602446,0,7.038694184
85.46604552,108.1299872,0,4.67500475
82.09238583,109.6707585,0,4.545359896
80.79437966,112.7731649,0,7.447976941
81.54311819,116.5095153,0,8.928207971
83.80956994,120.5536147,0,7.730458249
92.9996849,124.8695344,0,6.61018754
117.1443342,130.1636105,0,6.256679102
141.5549447,135.9466538,0,6.381048292
146.5561711,140.5524733,30.34444745,9.202194575
147.5535256,144.5243472,30.35914749,15.20463654
149.3689997,147.8040575,89.52290851,7.46008258
148.55088,150.7214217,103.9608654,1.841119328
146.0097944,152.0451284,118.4128022,3.429718951
146.1283206,151.7022793,89.65308884,1.329847205
144.3446462,148.9283204,30.43275768,1.166947579
140.6067353,144.8683109,0,2.913148657
148.2849188,139.8484461,0,5.504869083
162.2247534,133.5786021,0,9.137259597
154.0233202,127.2000731,0,9.121815937
143.5062903,121.9628376,0,9.439258279
132.408193,118.3375607,0,7.302859032
122.7931183,115.3462278,0,7.60678736
111.2729522,113.3731094,0,7.764915779
99.20351841,112.6318085,0,7.59108969
89.92667698,114.8970574,0,11.42915791
86.19165699,117.5246507,0,11.79982251
84.54096317,121.0617743,0,14.54108656
84.69707082,126.1023151,0,14.44684554
87.53013552,131.6679731,0,15.45577238
96.83299489,137.7228197,0,20.47828649
119.8386366,142.2560875,0,22.56353649
145.1801112,146.7349016,14.5349671,28.0747522
149.6291791,149.4930714,119.5679052,25.11158803
150.4993347,150.9651907,150.3407837,31.69637485
151.6383423,150.8756732,239.368411,24.67014159
150.0685932,149.3369682,300.9742682,23.14082752
146.2034835,146.2046057,375.5915587,20.35989792
146.0300306,141.9491081,195.9858003,17.13682671
143.7491244,138.4143407,90.74833163,16.30861586
140.0748129,134.3543117,14.59165725,25.34279416
148.4872806,130.638637,0,39.50650983
164.7253667,126.9771929,0,40.62607177
157.0905464,123.7504844,0,41.03194533
145.4229453,120.9042804,0,34.67842944
134.7758256,118.3658253,0,36.29502309
124.7936089,116.5699984,0,39.74451125
112.8109016,115.140281,0,37.56686807
99.47237047,115.0510654,0,41.17149042
92.24227373,116.0120849,0,44.71400486
87.92907728,118.3136062,0,47.14531322
86.5992714,121.5246577,0,38.55387322
86.66287081,125.3696533,0,36.38991858
89.72142433,130.2831868,0,39.14104274
99.35673517,134.3816991,0,48.77498471
122.0935248,138.3715265,0,64.27655172
143.4860541,141.8721636,0,64.83157173
147.3309276,145.1737344,45.77413684,77.4304831
147.2817826,147.4066228,91.59300379,75.35589672
149.0538935,148.2952428,137.4566509,79.1907599
148.1837379,148.3867802,106.4172716,71.0897022
145.527017,147.5367647,45.86367707,71.12665323
146.2381741,145.8896667,31.13697948,68.78804979
144.347537,143.2243526,0,55.9660255
141.5520538,141.0119341,0,67.11462621
149.9356126,138.9265017,0,70.3338893
162.9012199,137.5474046,0,65.64863134
154.3991349,136.7117273,0,75.53823899
144.544117,136.0391862,0,67.48189901
134.2670303,136.6525512,0,64.94796493
123.9407986,137.682492,0,63.30944738
112.3975054,139.2959106,0,50.48114917
100.5188699,141.2716736,0,37.36609802
92.01967579,143.9716194,0,30.82299204
87.94064081,147.6860145,0,26.15162506
86.65130728,151.4404667,0,24.04121237
86.60794405,155.9375471,0,23.85735496
89.57109845,160.6336923,0,25.98519122
99.10522841,165.6016577,0,23.18380573
121.3968221,170.1348857,0,16.28623394
144.3504279,174.1789235,3.30657444,14.98828283
149.0365482,177.1544217,105.8622702,18.06509207
150.2507188,177.9743962,211.8282407,19.58963157
153.193637,176.2545767,190.407786,17.68736426
152.8900944,172.8682014,127.5529256,17.07785656
150.4704258,168.214221,384.5037814,13.84564849
150.9242944,162.2197371,245.4072264,14.50695747
149.2793823,156.7286152,92.90231713,11.68021134
146.3740456,152.2338096,0,8.81738283
154.4569526,150.0396728,0,5.98224836
164.6473128,148.6605555,0,7.397436073
156.0787376,148.2595946,0,11.75337712
145.6079617,148.5651904,0,17.99929926
134.79028,148.8524828,0,27.3746583
125.5394565,149.0129301,0,37.10586884
113.8545101,149.3221188,0,31.27787323
101.7561675,150.3197043,0,23.2851499
93.44488078,151.8241042,0,17.3685659
89.35428227,154.2342693,0,17.83056389
86.92594111,157.4452805,0,22.5452673
86.69177964,161.8336563,0,34.66790594
89.2184108,166.2037287,0,46.64654649
98.18881871,170.628253,0,51.81619187
120.662538,175.3788289,0,64.88255106
143.6566162,180.6183718,0,75.59056149
148.574007,184.0285861,61.92670807,88.97609475
149.3574361,185.500645,264.5737753,97.27904466
151.2625276,184.1122528,388.6789921,108.9871995
149.8199773,181.9159873,403.9556311,112.517872
144.6799885,176.5011974,389.0613931,119.0150244
140.6645529,168.9851151,248.3164338,135.428339
136.1518856,161.8637105,124.2193171,134.9253539
134.249685,154.8691492,0,130.9828661
143.1333665,149.6318359,0,139.8993451
153.5925788,145.9703311,0,145.3494329
146.5128079,143.1782985,0,150.5062672
134.6139362,141.0928227,0,152.5710871
122.677483,139.2064116,0,154.6934657
114.4326866,138.0626287,0,153.539879
105.8265299,137.3936395,0,149.5045346
96.39358077,136.8696263,0,132.3767174
89.13168433,137.7219008,0,132.8257355
83.71706171,139.1538879,0,118.4305362
80.75679819,141.6040894,0,102.2820479
79.52528231,144.688235,0,103.3834493
79.98204172,148.1888135,0,102.2998369
82.53179995,151.7438439,0,96.79521518
88.93799522,154.864137,0,89.13966469
98.97224782,158.0386605,15.23466889,91.68543343
108.1536901,160.9054333,32.17792213,82.00635875
115.2421336,162.5948398,62.69313002,69.1848072
118.9222269,162.9399777,47.46682116,55.21960819
118.6851745,162.0532963,47.49021122,51.60235928
116.7135927,160.1163781,47.51362128,50.63765872
115.3866778,157.1650088,15.279759,45.54810777
114.5627763,153.0867393,0,40.09564357
116.4967766,148.9179448,0,33.97752179
127.6469098,144.4413996,0,29.6513976
138.9502597,139.9104008,0,25.19174021
132.4284292,134.6186121,0,20.15955406
120.9776442,129.5986436,0,24.49664424
113.6434757,124.8864239,0,22.28034278
107.222826,120.4820959,0,22.4655953
99.91467546,116.7699298,0,20.98774223
92.60941579,114.2895811,0,21.24812628
85.47760905,113.6202567,0,17.65013391
79.94156937,114.0740656,0,14.76828834
77.3339935,115.3287205,0,9.836974503
76.37711144,116.891267,0,7.991270846
75.91457027,119.957088,0,6.564117613
77.49588291,123.6207815,0,7.557544463
82.20223936,127.17579,0,8.693193089
90.33718227,130.6763449,0,8.339495949
98.73808635,134.3038856,32.56082311,6.599909759
106.3006346,137.8409014,48.00804254,6.258213408
109.5904587,139.598912,78.90925141,4.276848737
110.7901748,140.4511557,127.0036242,3.897264642
110.0674542,140.6878991,207.7705303,1.924088114
109.1481537,139.5841391,190.6934867,0.550121638
109.1076813,137.4621629,32.65732336,0.387373866
111.4174963,135.0322935,0,0.122734994
123.9350168,132.6207258,0,0.201753804
137.9789232,129.7199678,0,1.959650973
134.0993591,126.819209,0,3.661924293
126.2997586,124.1902703,0,3.429106149
117.4218589,121.7603964,0,5.595732385
110.4808504,119.7470981,0,5.017913203
101.4641884,118.4259618,0,4.881329765
91.29406432,118.1192747,0,2.704173946
84.64214406,118.6454544,0,2.226502461
81.33786554,120.5121358,0,3.830617581
80.31738407,123.5057157,0,3.418463579
80.36074731,127.2419237,0,2.187001433
83.08395847,131.5032488,0,1.419872281
93.76865961,136.0363941,0,1.868672662
117.2917692,141.4390116,0,4.715206329
142.0753035,146.1350706,15.59956982,4.682925289
147.001367,150.3060107,64.16323378,4.565850175
147.8079232,153.7343208,128.3898277,10.65619969
149.3747814,155.6009941,192.6797918,10.88506088
147.984267,156.4532164,290.0308403,9.116425547
145.0442397,155.2770445,145.9557726,10.45036719
145.454745,152.5430009,128.6435284,10.35409782
144.1596297,148.7907412,64.35353426,10.22289496
141.4826726,144.8392723,0,15.26669994
150.3143182,141.1234734,0,20.7386284
162.3750793,137.8966415,0,24.81196186
154.5465699,135.3219135,0,37.26395263
144.3417553,133.3450581,0,30.63761649
133.6108,131.7846357,0,40.8727154
124.1460512,130.640789,0,38.78898374
112.0939628,130.5151567,0,38.33518993
99.65449605,130.6431845,0,34.84220406
92.0832752,131.1693427,0,31.70269153
88.0736214,132.9273183,0,39.82212203
86.54723552,135.5948241,0,40.06132129
86.93750464,138.7875897,0,37.61184183
89.20684727,142.17942,0,45.93636735
97.76964077,145.8430705,0,54.59754684
120.2289057,149.8327725,0,68.27186811
144.5065356,153.7680208,0,84.66998393
148.4583717,157.6128867,33.3412951,80.93831563
148.4930623,160.8238069,80.76087614,92.11441174
150.1177382,163.4512474,114.1748914,77.4713384
148.7503508,165.064237,80.84060634,58.87391244
146.3538094,165.9530419,98.46323133,52.98373546
147.6807244,165.6100276,130.1763323,48.28394312
146.0300306,164.7922179,49.28022579,38.42202742
143.73467,162.4709892,0,37.9174777
152.3234814,158.9725368,0,42.73291165
163.1845264,155.6369989,0,48.55488085
155.5641605,152.0840918,0,47.36311929
145.5703803,148.6943208,0,42.93438978
135.0215506,145.0688779,0,45.0963282
125.2416957,142.4034313,0,37.73121736
113.8487283,141.0822515,0,30.30210778
102.0105652,140.6668367,0,23.53307906
93.21650108,141.3016571,0,21.00660545
89.1374661,143.3856632,0,21.89999936
87.64287993,146.7052519,0,19.96028094
87.83945993,151.2022052,0,15.95442722
90.45570844,154.159277,0,18.12685729
98.98959311,156.7360641,0,24.28534177
121.0123348,159.3128503,0,38.4031333
145.6917973,160.9657096,0,39.54489735
150.4097173,162.09345,15.98132079,40.62723672
150.3981538,161.8264556,49.74417697,48.90515953
152.9218941,161.8454548,65.76580787,45.63143569
152.3639538,160.8500029,115.591395,57.36618153
149.851777,158.4782616,115.6484952,57.98994798
150.7161508,155.0920693,115.7054953,74.33836163
149.2186738,150.6876608,49.86692728,71.47616275
146.362482,146.3014114,0,84.39089345
154.1678644,142.2595161,0,98.72565118
163.9245923,138.2718512,0,112.676861
155.1189646,134.0668172,0,126.4814096
146.1774656,130.4596557,0,144.0414181
134.9463877,126.7255064,0,166.3998461
125.4614027,123.516617,0,171.2335553
114.0597628,120.8912053,0,184.4133417
101.6723319,119.2802428,0,180.1764939
93.36682696,119.1542519,0,181.9488427
88.17191139,120.4774468,0,188.8754703
86.19165699,123.4709608,0,180.3932356
86.20032964,127.3157871,0,175.9055307
88.55639875,131.6857304,0,181.0465942
97.07871989,136.1101256,0,168.6229969
120.0034168,140.643204,0,172.7877281
144.5845894,144.7957762,0,160.7596203
151.0168026,148.3145454,0,144.9020276
150.3808085,150.8733163,50.33566848,124.3844015
152.4188805,152.5225552,34.17314723,124.6629577
151.8956308,152.9399747,50.38521861,133.6739682
149.2273464,152.850578,50.40999867,150.8904671
149.2562553,151.6380461,82.85716149,152.5652155
147.8888679,149.1899298,50.4595988,168.5004455
146.19192,146.1078676,0,179.9994026
153.4162349,142.7180547,0,172.1948265
161.7390852,139.4911564,0,172.707196
154.4424982,135.6121523,0,182.6458073
144.8563323,132.0049684,0,201.9508663
134.6110453,128.8142173,0,200.1368337
125.6204012,126.6921468,0,198.4554224
114.5251948,125.3709223,0,202.4126735
101.0768102,124.9554628,0,222.3338254
93.26564608,125.6989226,0,235.4838192
88.80790551,127.3416949,0,238.3132538
87.09650316,130.6676912,0,248.6114185
87.2208111,134.4038108,0,253.4335249
89.67517021,138.9910998,0,254.6042606
98.25241812,143.9588931,0,253.9029471
120.6365201,148.8180013,0,239.9038922
145.3506732,152.970551,0,241.6117801
150.8520223,155.9458768,34.54453817,252.6070298
151.1613467,158.2872568,118.2367018,250.5616186
153.1589464,159.3930523,101.9153601,242.4832714
151.2076008,159.1583443,83.75727379,234.090401
146.7990053,157.547347,51.0077002,226.25629
143.1073485,155.9000559,83.839454,232.5531192
138.2015212,153.560601,67.46916221,236.0057572
135.3366568,150.4785161,0,241.7084388
143.3848732,147.1973647,0,223.1803275
152.9652573,143.9704436,0,224.9932114
146.8250232,141.0695741,0,213.8364707
137.3313656,137.8971039,0,228.1208054
126.3951577,135.0323825,0,216.6449964
117.6733657,133.2363417,0,235.3914809
109.7350028,132.7845675,0,243.8878949
100.810849,133.781979,0,237.0414332
93.71951461,136.4817305,0,243.6503947
88.28176492,140.4132993,0,245.2708725
84.963032,145.3630825,0,246.0219148
84.15358494,150.7294413,0,241.2192427
84.59010817,156.1861806,0,245.9023623
86.64263464,161.3713193,0,225.1133267
92.3781452,165.4696157,0,221.1619233
102.8431393,168.9700376,0,234.7623486
110.7843931,172.0540246,119.5758052,237.2097114
116.7511742,174.1780134,255.833253,237.8920266
119.3992224,175.0664178,324.0911272,233.1880837
119.4021133,175.0490552,324.2495276,236.4988028
117.2686422,174.8509287,272.7974963,246.3499389
116.7540651,173.7470353,223.1393696,247.2454324
118.1877027,171.8422939,51.66076186,252.022193
122.7063918,169.6296592,0,257.3934375
133.7437806,167.2179579,0,259.8314155
142.4366638,164.6431187,0,261.0906135
136.3340112,162.5030151,0,263.4075294
125.7273639,161.0694681,0,263.1358411
117.6762566,159.9436699,0,264.1162629
110.7468116,159.3431315,0,263.5784792
103.956129,159.7608074,0,262.0853848
96.68555989,161.0842483,0,261.7787406
90.58579815,163.1318718,0,260.6688583
86.77561522,166.628681,0,260.6937258
85.06421288,171.2523886,0,260.8644968
83.52337259,176.7274084,0,259.1907575
83.24873877,182.6188612,0,259.2273206
85.58746258,187.6952926,0,259.6631859
90.95294021,193.9672486,0,258.235896
98.599324,199.9673825,0,255.8657824
105.3408616,201.6384526,18.61280751,245.8195736
111.9552004,201.9147878,48.41682358,197.1664253
117.4045136,200.6294861,68.93438595,172.4380375
120.0352166,198.9818382,206.9036281,168.2035884
119.2980416,194.1102705,242.4374188,145.0226463
117.2426242,187.0287261,156.728,140.3706243
115.7191292,183.167647,52.26803341,112.0204693
117.0460442,179.4334111,0,90.75344014
128.3927574,175.9348451,0,80.54406826
140.0834856,173.0339301,0,63.06080737
137.4556735,171.2198556,0,29.09899272
128.083433,170.1123378,0,31.27270491
119.0147351,168.9865163,0,33.06340394
112.333906,168.6032582,0,91.63357788
103.562969,169.8904485,0,164.5952913
94.12712902,172.6267598,0,195.8429627
87.98400404,172.8267296,0,212.8218195
84.77801553,174.0411485,0,215.3406512
82.87003318,175.8390451,0,215.9274743
83.37015583,177.836149,0,205.3789953
85.95171376,180.6844224,0,196.5770929
95.14182872,187.6084608,0,196.2849843
117.8236916,198.7711796,0,192.8004101
142.4944815,205.3147108,0,178.4133082
146.362482,212.7460169,69.67344784,163.6596256
146.8336959,216.1741687,175.2097472,143.9084253
147.7963597,215.4322642,278.963212,150.2699504
146.0358123,207.5895968,279.0980124,162.9808567
143.2374382,195.5448523,262.2524694,174.8895239
143.9775041,185.6374968,175.5485481,170.47185
142.7402065,173.4077154,52.87884497,162.628264
141.1502212,163.6958282,0,160.4375121
152.0979926,156.3932938,0,152.5079766
163.4447058,151.1013042,0,167.6344102
155.3849258,147.0048392,0,183.9625086
145.0384579,144.1583516,0,198.2679702
134.6110453,141.9456651,0,203.896999
125.5307839,140.5842908,0,206.0049734
114.3141604,138.8282369,0,202.720189
101.374571,137.5432114,0,201.0987877
91.67566079,137.5257893,0,204.0322562
88.19792934,138.6315004,0,199.4124149
87.78164228,141.0814781,0,206.3751541
87.81344198,143.9480315,0,201.7274636
89.84284139,148.209175,0,195.2612661
98.501034,152.9595069,0,199.5527384
122.5127027,158.0358902,0,203.083652
